sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:original_source_concept_id,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
586,History of disorder (situation),-1,,586,0.89,UNCHECKED,UNREVIEWED,,0,4083520,Maternal history of disorder,Observation,MAPS_TO,,<auto>,1758626879494,
227,Polymerase chain reaction test for Neisseria gonorrhoeae (procedure),-1,,227,1.00,UNCHECKED,UNREVIEWED,,0,4161293,Polymerase chain reaction test for Neisseria gonorrhoeae,Measurement,MAPS_TO,,<auto>,1758626879560,
445,Tablespoonful - unit of product usage (qualifier value),-1,,445,0.57,UNCHECKED,UNREVIEWED,,0,4265453,Age,Meas Value,MAPS_TO,,<auto>,1758626880077,
725,Heparinoids / salicylic acid,-1,,725,0.88,UNCHECKED,UNREVIEWED,,0,40047381,heparinoids / salicylic acid Topical Gel,Drug,MAPS_TO,,<auto>,1758626880426,
47,CD3+CD4+ (T4 helper) cells/CD3+CD8+ (T8 suppressor cells) cells [# Ratio] in Specimen,-1,,47,1.00,UNCHECKED,UNREVIEWED,,0,3020073,CD3+CD4+ (T4 helper) cells/CD3+CD8+ (T8 suppressor cells) cells [# Ratio] in Specimen,Measurement,MAPS_TO,,<auto>,1758626880514,
1030,Relapse phase (qualifier value),-1,,1030,1.00,UNCHECKED,UNREVIEWED,,0,4136153,Relapse phase,Meas Value,MAPS_TO,,<auto>,1758626880758,
242,Triglyceride [Moles/volume] in Serum or Plasma,-1,,242,1.00,UNCHECKED,UNREVIEWED,,0,3025839,Triglyceride [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,<auto>,1758626881038,
1206,History of vaccination (situation),-1,,1206,0.78,UNCHECKED,UNREVIEWED,,0,44811034,No H/O vaccine allergy,Observation,MAPS_TO,,<auto>,1758626881067,
587,Allergy to naproxen (finding),-1,,587,0.75,UNCHECKED,UNREVIEWED,,0,40759819,Naproxen IgE Ab [Units/volume] in Serum,Measurement,MAPS_TO,,<auto>,1758626881097,
131,Glucose [Mass/volume] in Serum or Plasma --3 hours post 75 g glucose PO,-1,,131,1.00,UNCHECKED,UNREVIEWED,,0,3009582,Glucose [Mass/volume] in Serum or Plasma --3 hours post 75 g glucose PO,Measurement,MAPS_TO,,<auto>,1758626881194,
411,Malignant tumor of cervix (disorder),-1,,411,1.00,UNCHECKED,UNREVIEWED,,0,198984,Malignant tumor of cervix,Condition,MAPS_TO,,<auto>,1758626881214,
318,Emergency medical services (qualifier value),-1,,318,1.00,UNCHECKED,UNREVIEWED,,0,4249865,Emergency medical services,Observation,MAPS_TO,,<auto>,1758626881229,
99,Erythrocytes [#/volume] in Specimen by Light microscopy,-1,,99,1.00,UNCHECKED,UNREVIEWED,,0,3037422,Erythrocytes [#/volume] in Specimen by Light microscopy,Measurement,MAPS_TO,,<auto>,1758626881529,
726,Heparinoids / hyaluronidase,-1,,726,0.86,UNCHECKED,UNREVIEWED,,0,40047378,heparinoids / hyaluronidase Topical Ointment,Drug,MAPS_TO,,<auto>,1758626881620,
446,"Syringe, device (physical object)",-1,,446,0.86,UNCHECKED,UNREVIEWED,,0,4030535,Cage,Device,MAPS_TO,,<auto>,1758626881831,
48,CD4 cells/100 cells in Unspecified specimen,-1,,48,0.71,UNCHECKED,UNREVIEWED,,0,3033428,CD40 cells/100 cells in Specimen,Measurement,MAPS_TO,,<auto>,1758626882067,
412,Pneumonia (disorder),-1,,412,1.00,UNCHECKED,UNREVIEWED,,0,255848,Pneumonia,Condition,MAPS_TO,,<auto>,1758626882298,
588,Allergy to food (finding),-1,,588,0.73,UNCHECKED,UNREVIEWED,,0,4237494,Food allergy diet,Observation,MAPS_TO,,<auto>,1758626882479,
1207,Lot number [Identifier] Vaccine,-1,,1207,1.00,UNCHECKED,UNREVIEWED,,0,3024648,Lot number [Identifier] Vaccine,Observation,MAPS_TO,,<auto>,1758626882503,
100,Leukocytes [#/volume] in Blood,-1,,100,1.00,UNCHECKED,UNREVIEWED,,0,3010813,Leukocytes [#/volume] in Blood,Measurement,MAPS_TO,,<auto>,1758626882700,
1031,Tropical phagedenic ulcer (disorder),-1,,1031,1.00,UNCHECKED,UNREVIEWED,,0,4139615,Tropical phagedenic ulcer,Condition,MAPS_TO,,<auto>,1758626882763,
101,Negative,-1,,101,1.00,UNCHECKED,UNREVIEWED,,0,45878583,Negative,Meas Value,MAPS_TO,,<auto>,1758626883045,
413,hour (qualifier value),-1,,413,0.88,UNCHECKED,UNREVIEWED,,0,4145075,Once per hour,Meas Value,MAPS_TO,,<auto>,1758626883061,
243,Cholesterol in LDL [Moles/volume] in Serum or Plasma,-1,,243,1.00,UNCHECKED,UNREVIEWED,,0,3001308,Cholesterol in LDL [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,<auto>,1758626883230,
319,Intensive care service (qualifier value),-1,,319,1.00,UNCHECKED,UNREVIEWED,,0,4149127,Intensive care service,Observation,MAPS_TO,,<auto>,1758626883411,
728,Chest dull to percussion (finding),-1,,728,1.00,UNCHECKED,UNREVIEWED,,0,4189417,Chest dull to percussion,Observation,MAPS_TO,,<auto>,1758626883681,
49,CD4 percent count (procedure),-1,,49,1.00,UNCHECKED,UNREVIEWED,,0,4210858,CD4 percent count,Measurement,MAPS_TO,,<auto>,1758626883686,
414,min (qualifier value),-1,,414,0.97,UNCHECKED,UNREVIEWED,,0,4221792,On,Meas Value,MAPS_TO,,<auto>,1758626883862,
589,Allergy to egg protein (finding),-1,,589,0.66,UNCHECKED,UNREVIEWED,,0,36674226,Allergy to coagulation protein,Observation,MAPS_TO,,<auto>,1758626884020,
228,Chlamydia trachomatis DNA [Presence] in Specimen by NAA with probe detection,-1,,228,1.00,UNCHECKED,UNREVIEWED,,0,3006093,Chlamydia trachomatis DNA [Presence] in Specimen by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1758626884104,
132,Glucose [Mass/volume] in Serum or Plasma --2 hours post 75 g glucose PO,-1,,132,1.00,UNCHECKED,UNREVIEWED,,0,3025673,Glucose [Mass/volume] in Serum or Plasma --2 hours post 75 g glucose PO,Measurement,MAPS_TO,,<auto>,1758626884120,
1208,Manufacturer name [Identifier] Vaccine,-1,,1208,1.00,UNCHECKED,UNREVIEWED,,0,3028703,Manufacturer name [Identifier] Vaccine,Observation,MAPS_TO,,<auto>,1758626884343,
447,Application - unit of product usage (qualifier value),-1,,447,0.71,UNCHECKED,UNREVIEWED,,0,4045086,Application - action,Observation,MAPS_TO,,<auto>,1758626884728,
1032,Date of diagnosis (observable entity),-1,,1032,1.00,UNCHECKED,UNREVIEWED,,0,4160852,Date of diagnosis,Observation,MAPS_TO,,<auto>,1758626884898,
50,CD3+CD4+ (T4 helper) cells [#/volume] in Blood,-1,,50,1.00,UNCHECKED,UNREVIEWED,,0,3028167,CD3+CD4+ (T4 helper) cells [#/volume] in Blood,Measurement,MAPS_TO,,<auto>,1758626885132,
1210,Pneumococcal vaccine,-1,,1210,1.00,UNCHECKED,UNREVIEWED,,0,40758151,Pneumococcal vaccine,Observation,MAPS_TO,,<auto>,1758626885207,
102,Bilirubin.total [Moles/volume] in Serum or Plasma,-1,,102,1.00,UNCHECKED,UNREVIEWED,,0,3006140,Bilirubin.total [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,<auto>,1758626885378,
244,Cholesterol in HDL [Moles/volume] in Serum or Plasma,-1,,244,1.00,UNCHECKED,UNREVIEWED,,0,3023602,Cholesterol in HDL [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,<auto>,1758626885393,
320,Rehabilitation service (qualifier value),-1,,320,1.00,UNCHECKED,UNREVIEWED,,0,4150864,Rehabilitation service,Observation,MAPS_TO,,<auto>,1758626885484,
590,Allergy to animal protein (finding),-1,,590,0.72,UNCHECKED,UNREVIEWED,,0,36674226,Allergy to coagulation protein,Observation,MAPS_TO,,<auto>,1758626886034,
729,Tobacco abuse prevention education (procedure),-1,,729,1.00,UNCHECKED,UNREVIEWED,,0,4248981,Tobacco abuse prevention education,Observation,MAPS_TO,,<auto>,1758626886138,
133,Glucose [Mass/volume] in Serum or Plasma --1 hour post 75 g glucose PO,-1,,133,1.00,UNCHECKED,UNREVIEWED,,0,3007332,Glucose [Mass/volume] in Serum or Plasma --1 hour post 75 g glucose PO,Measurement,MAPS_TO,,<auto>,1758626886579,
448,Spray - unit of product usage (qualifier value),-1,,448,0.64,UNCHECKED,UNREVIEWED,,0,4265453,Age,Meas Value,MAPS_TO,,<auto>,1758626886786,
321,Surgical service (qualifier value),-1,,321,1.00,UNCHECKED,UNREVIEWED,,0,4149152,Surgical service,Observation,MAPS_TO,,<auto>,1758626886953,
415,Non-International System of Units unit of time (qualifier value),-1,,415,0.64,UNCHECKED,UNREVIEWED,,0,4250485,Has units,Observation,MAPS_TO,,<auto>,1758626886977,
1033,Qualifier for type of diagnosis (qualifier value),-1,,1033,1.00,UNCHECKED,UNREVIEWED,,0,4021918,Qualifier for type of diagnosis,Observation,MAPS_TO,,<auto>,1758626886988,
245,Cholesterol [Moles/volume] in Serum or Plasma,-1,,245,1.00,UNCHECKED,UNREVIEWED,,0,3019900,Cholesterol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,<auto>,1758626887595,
416,Mg/m2 (qualifier value),-1,,416,0.66,UNCHECKED,UNREVIEWED,,0,4221792,On,Meas Value,MAPS_TO,,<auto>,1758626887640,
730,Chronic kidney disease (disorder),-1,,730,1.00,UNCHECKED,UNREVIEWED,,0,46271022,Chronic kidney disease,Condition,MAPS_TO,,<auto>,1758626887726,
1035,Tertiary (qualifier value),-1,,1035,1.00,UNCHECKED,UNREVIEWED,,0,4225752,Tertiary,Meas Value,MAPS_TO,,<auto>,1758626888065,
247,Bleeding (finding),-1,,247,1.00,UNCHECKED,UNREVIEWED,,0,437312,Bleeding,Condition,MAPS_TO,,<auto>,1758626888192,
591,Allergy-sensitivity to fungi syndrome (disorder),-1,,591,1.00,UNCHECKED,UNREVIEWED,,0,4148469,Allergy-sensitivity to fungi syndrome,Condition,MAPS_TO,,<auto>,1758626888312,
229,Chlamydia trachomatis DNA [Units/volume] in Specimen by NAA with probe detection,-1,,229,1.00,UNCHECKED,UNREVIEWED,,0,3048284,Chlamydia trachomatis DNA [Units/volume] in Specimen by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1758626888328,
449,Scoop - unit of product usage (qualifier value),-1,,449,0.63,UNCHECKED,UNREVIEWED,,0,4134620,Loop,Meas Value,MAPS_TO,,<auto>,1758626888698,
103,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma,-1,,103,1.00,UNCHECKED,UNREVIEWED,,0,3006923,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,<auto>,1758626889122,
1036,Secondary (qualifier value),-1,,1036,1.00,UNCHECKED,UNREVIEWED,,0,4093903,Secondary,Meas Value,MAPS_TO,,<auto>,1758626889196,
417,Intraosseous route (qualifier value),-1,,417,1.00,UNCHECKED,UNREVIEWED,,0,4213522,Intraosseous,Route,MAPS_TO,,<auto>,1758626889436,
134,Glucose [Mass/volume] in Serum or Plasma --30 minutes post 75 g glucose PO,-1,,134,1.00,UNCHECKED,UNREVIEWED,,0,3013604,Glucose [Mass/volume] in Serum or Plasma --30 minutes post 75 g glucose PO,Measurement,MAPS_TO,,<auto>,1758626889446,
54,Mycobacterium tuberculosis lipoarabinomannan Ag [Presence] in Urine by Rapid immunoassay,-1,,54,1.00,UNCHECKED,UNREVIEWED,,0,36659897,Mycobacterium tuberculosis lipoarabinomannan Ag [Presence] in Urine by Rapid immunoassay,Measurement,MAPS_TO,,<auto>,1758626889459,
322,Finding related to health insurance issues (finding),-1,,322,1.00,UNCHECKED,UNREVIEWED,,0,4171724,Finding related to health insurance issues,Observation,MAPS_TO,,<auto>,1758626889531,
731,Fetal movements not observed (finding),-1,,731,1.00,UNCHECKED,UNREVIEWED,,0,4126886,Fetal movements not observed,Observation,MAPS_TO,,<auto>,1758626889610,
450,Ring pessary (physical object),-1,,450,1.00,UNCHECKED,UNREVIEWED,,0,4222974,Ring suppository,Device,MAPS_TO,,<auto>,1758626890261,
1212,Administration of vaccine product containing only Human poliovirus antigen (procedure),-1,,1212,0.64,UNCHECKED,UNREVIEWED,,0,441199,Adverse reaction to poliomyelitis vaccine,Observation,MAPS_TO,,<auto>,1758626890328,
1037,Principal (qualifier value),-1,,1037,1.00,UNCHECKED,UNREVIEWED,,0,4269228,Principal,Meas Value,MAPS_TO,,<auto>,1758626890350,
135,Urea [Mass/volume] in Blood,-1,,135,1.00,UNCHECKED,UNREVIEWED,,0,3009810,Urea [Mass/volume] in Blood,Measurement,MAPS_TO,,<auto>,1758626890555,
230,Basophils/100 leukocytes in Blood by Automated count,-1,,230,1.00,UNCHECKED,UNREVIEWED,,0,3013869,Basophils/100 leukocytes in Blood by Automated count,Measurement,MAPS_TO,,<auto>,1758626890615,
323,Hospital department (environment),-1,,323,0.66,UNCHECKED,UNREVIEWED,,0,4174431,Environmental event,Observation,MAPS_TO,,<auto>,1758626891048,
732,Cirrhosis of liver (disorder),-1,,732,1.00,UNCHECKED,UNREVIEWED,,0,4064161,Cirrhosis of liver,Condition,MAPS_TO,,<auto>,1758626891062,
418,Nasogastric route (qualifier value),-1,,418,1.00,UNCHECKED,UNREVIEWED,,0,4132711,Nasogastric,Route,MAPS_TO,,<auto>,1758626891078,
250,Human immunodeficiency virus antibody test (procedure),-1,,250,1.00,UNCHECKED,UNREVIEWED,,0,4013104,Human immunodeficiency virus antibody test,Measurement,MAPS_TO,,<auto>,1758626891189,
592,Allergy to Canis lupus subspecies familiaris protein (finding),-1,,592,0.84,UNCHECKED,UNREVIEWED,,0,608732,Domestic dog protein,Observation,MAPS_TO,,<auto>,1758626891510,
251,Tetanus toxoid,-1,,251,0.85,UNCHECKED,UNREVIEWED,,0,4122164,Clostridium tetani toxoid antibody,Observation,MAPS_TO,,<auto>,1758626891928,
451,Puff - unit of product usage (qualifier value),-1,,451,0.60,UNCHECKED,UNREVIEWED,,0,4265453,Age,Meas Value,MAPS_TO,,<auto>,1758626892099,
419,Seconds (qualifier value),-1,,419,0.87,UNCHECKED,UNREVIEWED,,0,4217781,Second,Meas Value,MAPS_TO,,<auto>,1758626892206,
1040,Total time smoked (observable entity),-1,,1040,0.64,UNCHECKED,UNREVIEWED,,0,4090056,Test time,Observation,MAPS_TO,,<auto>,1758626892381,
231,Eosinophils/100 leukocytes in Blood by Automated count,-1,,231,1.00,UNCHECKED,UNREVIEWED,,0,3010457,Eosinophils/100 leukocytes in Blood by Automated count,Measurement,MAPS_TO,,<auto>,1758626892930,
452,pint (qualifier value),-1,,452,0.95,UNCHECKED,UNREVIEWED,,0,44792081,Point,Meas Value,MAPS_TO,,<auto>,1758626893070,
324,Hospital-based outpatient department (environment),-1,,324,0.77,UNCHECKED,UNREVIEWED,,0,763383,Death in hospital-based outpatient department,Observation,MAPS_TO,,<auto>,1758626893187,
137,Casts [Presence] in Urine sediment by Light microscopy,-1,,137,1.00,UNCHECKED,UNREVIEWED,,0,3003291,Casts [Presence] in Urine sediment by Light microscopy,Measurement,MAPS_TO,,<auto>,1758626893677,
733,Harmful pattern of use of cocaine (disorder),-1,,733,0.87,UNCHECKED,UNREVIEWED,,0,35610536,Harmful use of cocaine,Condition,MAPS_TO,,<auto>,1758626893681,
420,Number of times (qualifier value),-1,,420,1.00,UNCHECKED,UNREVIEWED,,0,4091277,Number of times,Meas Value,MAPS_TO,,<auto>,1758626893686,
593,History of disorder (situation),-1,,593,0.89,UNCHECKED,UNREVIEWED,,0,4083520,Maternal history of disorder,Observation,MAPS_TO,,<auto>,1758626893710,
104,Aspartate aminotransferase.macromolecular [Enzymatic activity/volume] in Serum or Plasma,-1,,104,1.00,UNCHECKED,UNREVIEWED,,0,3052577,Aspartate aminotransferase.macromolecular [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,<auto>,1758626893886,
1041,Postnatal visit (regime/therapy),-1,,1041,1.00,UNCHECKED,UNREVIEWED,,0,4015149,Postnatal visit,Observation,MAPS_TO,,<auto>,1758626894070,
55,Polymerase chain reaction test for human immunodeficiency virus type 1 (procedure),-1,,55,1.00,UNCHECKED,UNREVIEWED,,0,4163881,PCR test for HIV 1,Measurement,MAPS_TO,,<auto>,1758626894472,
252,Plasmodium sp [Presence] in Blood by Light microscopy,-1,,252,1.00,UNCHECKED,UNREVIEWED,,0,3038458,Plasmodium sp [Presence] in Blood by Light microscopy,Measurement,MAPS_TO,,<auto>,1758626894485,
734,Coma (disorder),-1,,734,1.00,UNCHECKED,UNREVIEWED,,0,380834,Coma,Condition,MAPS_TO,,<auto>,1758626894526,
594.1,Photosensitivity (finding),-1,,594,1.00,UNCHECKED,UNREVIEWED,,0,4234104,Photosensitivity,Condition,MAPS_TO,,<auto>,1758626894797,
232,Monocytes/100 leukocytes in Blood by Automated count,-1,,232,1.00,UNCHECKED,UNREVIEWED,,0,3011948,Monocytes/100 leukocytes in Blood by Automated count,Measurement,MAPS_TO,,<auto>,1758626895094,
453,Patch - unit of product usage (qualifier value),-1,,453,0.62,UNCHECKED,UNREVIEWED,,0,4265453,Age,Meas Value,MAPS_TO,,<auto>,1758626895195,
1042,Hysterectomy (procedure),-1,,1042,1.00,UNCHECKED,UNREVIEWED,,0,4127886,Hysterectomy,Procedure,MAPS_TO,,<auto>,1758626895274,
735,Pregnancy (finding),-1,,735,1.00,UNCHECKED,UNREVIEWED,,0,4299535,Pregnancy,Condition,MAPS_TO,,<auto>,1758626895309,
253,year (qualifier value),-1,,253,0.90,UNCHECKED,UNREVIEWED,,0,765737,One year,Meas Value,MAPS_TO,,<auto>,1758626895316,
422,Kit - unit of product usage (qualifier value),-1,,422,0.66,UNCHECKED,UNREVIEWED,,0,4265453,Age,Meas Value,MAPS_TO,,<auto>,1758626895510,
1213,Administration of vaccine product containing only Hepatitis B virus antigen (procedure),-1,,1213,0.64,UNCHECKED,UNREVIEWED,,0,4098686,Adverse reaction to hepatitis B vaccine,Observation,MAPS_TO,,<auto>,1758626895634,
105,Present two plus out of three plus (qualifier value),-1,,105,1.00,UNCHECKED,UNREVIEWED,,0,40479562,Present two plus out of three plus,Meas Value,MAPS_TO,,<auto>,1758626895817,
736,Crying infant (finding),-1,,736,1.00,UNCHECKED,UNREVIEWED,,0,432729,Crying infant,Observation,MAPS_TO,,<auto>,1758626896144,
106,Weak positive,-1,,106,1.00,UNCHECKED,UNREVIEWED,,0,45878592,Weak positive,Meas Value,MAPS_TO,,<auto>,1758626896296,
138,Crystals [type] in Urine sediment by Light microscopy,-1,,138,1.00,UNCHECKED,UNREVIEWED,,0,3025590,Crystals [type] in Urine sediment by Light microscopy,Measurement,MAPS_TO,,<auto>,1758626896462,
594.2,Allergic disposition (finding),-1,,594,1.00,UNCHECKED,UNREVIEWED,,0,43530807,Allergic disposition,Observation,MAPS_TO,,<auto>,1758626896554,
254,Pregnancy observable (observable entity),-1,,254,1.00,UNCHECKED,UNREVIEWED,,0,4270154,Pregnancy observable,Observation,MAPS_TO,,<auto>,1758626896694,
181,Ova and parasites identified in Stool by Concentration,-1,,181,1.00,UNCHECKED,UNREVIEWED,,0,3020389,Ova and parasites identified in Stool by Concentration,Measurement,MAPS_TO,,<auto>,1758626896880,
107,Other (qualifier value),-1,,107,1.00,UNCHECKED,UNREVIEWED,,0,9177,Other,Meas Value,MAPS_TO,,<auto>,1758626897007,
465,Enema (qualifier value),-1,,465,0.90,UNCHECKED,UNREVIEWED,,0,4096306,Roma,Meas Value,MAPS_TO,,<auto>,1758626897055,
58,Plasmodium sp Ag [Identifier] in Blood by Rapid immunoassay,-1,,58,1.00,UNCHECKED,UNREVIEWED,,0,42869039,Plasmodium sp Ag [Identifier] in Blood by Rapid immunoassay,Measurement,MAPS_TO,,<auto>,1758626897117,
454,Pad - unit of product usage (qualifier value),-1,,454,0.66,UNCHECKED,UNREVIEWED,,0,4265453,Age,Meas Value,MAPS_TO,,<auto>,1758626897260,
233,Neutrophils/100 leukocytes in Blood by Automated count,-1,,233,1.00,UNCHECKED,UNREVIEWED,,0,3008342,Neutrophils/100 leukocytes in Blood by Automated count,Measurement,MAPS_TO,,<auto>,1758626897330,
255,month (qualifier value),-1,,255,0.96,UNCHECKED,UNREVIEWED,,0,764622,One month,Meas Value,MAPS_TO,,<auto>,1758626897481,
595,Allergy to bee venom (finding),-1,,595,0.62,UNCHECKED,UNREVIEWED,,0,36715178,Allergy to bile acid,Observation,MAPS_TO,,<auto>,1758626898186,
423,Inhalation - unit of product usage (qualifier value),-1,,423,0.65,UNCHECKED,UNREVIEWED,,0,4044532,Introduction - action,Observation,MAPS_TO,,<auto>,1758626898247,
256,week (qualifier value),-1,,256,0.94,UNCHECKED,UNREVIEWED,,0,764624,One week,Meas Value,MAPS_TO,,<auto>,1758626898250,
1043,Harmful pattern of use of psychoactive substance (disorder),-1,,1043,0.70,UNCHECKED,UNREVIEWED,,0,37110444,Harmful pattern of use of nicotine,Condition,MAPS_TO,,<auto>,1758626898284,
455,Nebulizer (physical object),-1,,455,1.00,UNCHECKED,UNREVIEWED,,0,4219814,Nebulizer,Device,MAPS_TO,,<auto>,1758626898390,
59,Cryptococcus sp Ag [Presence] in Serum,-1,,59,1.00,UNCHECKED,UNREVIEWED,,0,3023174,Cryptococcus sp Ag [Presence] in Serum,Measurement,MAPS_TO,,<auto>,1758626898884,
466,Drop - unit of product usage (qualifier value),-1,,466,0.64,UNCHECKED,UNREVIEWED,,0,4265453,Age,Meas Value,MAPS_TO,,<auto>,1758626898894,
257,day (qualifier value),-1,,257,0.94,UNCHECKED,UNREVIEWED,,0,4139383,Monday,Meas Value,MAPS_TO,,<auto>,1758626898947,
424,Each (qualifier value),-1,,424,1.00,UNCHECKED,UNREVIEWED,,0,4304901,Each,Observation,MAPS_TO,,<auto>,1758626898984,
234,Lymphocytes/100 leukocytes in Blood by Automated count,-1,,234,1.00,UNCHECKED,UNREVIEWED,,0,3037511,Lymphocytes/100 leukocytes in Blood by Automated count,Measurement,MAPS_TO,,<auto>,1758626899256,
108,Choriogonadotropin (pregnancy test) [Presence] in Urine,-1,,108,1.00,UNCHECKED,UNREVIEWED,,0,3018954,Choriogonadotropin (pregnancy test) [Presence] in Urine,Measurement,MAPS_TO,,<auto>,1758626899445,
139,Waxy casts [Presence] in Urine sediment by Light microscopy,-1,,139,1.00,UNCHECKED,UNREVIEWED,,0,3030603,Waxy casts [Presence] in Urine sediment by Light microscopy,Measurement,MAPS_TO,,<auto>,1758626899592,
456,Million unit (qualifier value),-1,,456,0.83,UNCHECKED,UNREVIEWED,,0,4281524,Illicit,Meas Value,MAPS_TO,,<auto>,1758626899712,
182,Urine sediment comments by Light microscopy Narrative,-1,,182,1.00,UNCHECKED,UNREVIEWED,,0,3036005,Urine sediment comments by Light microscopy Narrative,Measurement,MAPS_TO,,<auto>,1758626899794,
258,Folate / iron,-1,,258,0.41,UNCHECKED,UNREVIEWED,,0,40222607,folic acid 0.8 MG / iron carbonyl 82 MG Oral Tablet,Drug,MAPS_TO,,<auto>,1758626899889,
1044,Medical records review (procedure),-1,,1044,1.00,UNCHECKED,UNREVIEWED,,0,4195981,Medical records review,Observation,MAPS_TO,,<auto>,1758626899930,
596.1,History of food allergy (situation),-1,,596,0.74,UNCHECKED,UNREVIEWED,,0,44811034,No H/O vaccine allergy,Observation,MAPS_TO,,<auto>,1758626900092,
425,Unit dose (qualifier value),-1,,425,0.82,UNCHECKED,UNREVIEWED,,0,4179874,Qualifier value,Observation,MAPS_TO,,<auto>,1758626900210,
60.1,Plasmodium falciparum (organism),-1,,60,1.00,UNCHECKED,UNREVIEWED,,0,4107212,Plasmodium falciparum,Observation,MAPS_TO,,<auto>,1758626900296,
109,Widal test (procedure),-1,,109,1.00,UNCHECKED,UNREVIEWED,,0,4013262,Widal test,Measurement,MAPS_TO,,<auto>,1758626900718,
457,microgram (qualifier value),-1,,457,0.81,UNCHECKED,UNREVIEWED,,0,44804442,Programme,Observation,MAPS_TO,,<auto>,1758626900829,
235,CBC panel - Blood by Automated count,-1,,235,1.00,UNCHECKED,UNREVIEWED,,0,40761511,CBC panel - Blood by Automated count,Measurement,MAPS_TO,,<auto>,1758626901010,
183,Sickling test (procedure),-1,,183,1.00,UNCHECKED,UNREVIEWED,,0,4098064,Sickling test,Measurement,MAPS_TO,,<auto>,1758626901212,
60.2,Plasmodium vivax (organism),-1,,60,1.00,UNCHECKED,UNREVIEWED,,0,4254260,Plasmodium vivax,Observation,MAPS_TO,,<auto>,1758626901257,
426,Unit dose (qualifier value),-1,,426,0.82,UNCHECKED,UNREVIEWED,,0,4179874,Qualifier value,Observation,MAPS_TO,,<auto>,1758626901402,
260,Nutrition education (procedure),-1,,260,1.00,UNCHECKED,UNREVIEWED,,0,4266234,Nutrition education,Observation,MAPS_TO,,<auto>,1758626901450,
467,Unit of drug administration (qualifier value),-1,,467,0.93,UNCHECKED,UNREVIEWED,,0,4168963,Action of drug administration,Observation,MAPS_TO,,<auto>,1758626901485,
1045,Review of systems Narrative - Reported,-1,,1045,1.00,UNCHECKED,UNREVIEWED,,0,3020278,Review of systems Narrative - Reported,Observation,MAPS_TO,,<auto>,1758626901675,
236,MCH [Entitic mass],-1,,236,1.00,UNCHECKED,UNREVIEWED,,0,3035941,MCH [Entitic mass],Measurement,MAPS_TO,,<auto>,1758626901966,
596.2,History of non-drug allergy (situation),-1,,596,0.65,UNCHECKED,UNREVIEWED,,0,44811034,No H/O vaccine allergy,Observation,MAPS_TO,,<auto>,1758626902133,
458,milliequivalent (qualifier value),-1,,458,0.74,UNCHECKED,UNREVIEWED,,0,9551,milliequivalent,Unit,MAPS_TO,,<auto>,1758626902204,
61,Plasmodium vivax (organism),-1,,61,1.00,UNCHECKED,UNREVIEWED,,0,4254260,Plasmodium vivax,Observation,MAPS_TO,,<auto>,1758626902346,
237,MCHC [Mass/volume],-1,,237,1.00,UNCHECKED,UNREVIEWED,,0,3003338,MCHC [Mass/volume],Measurement,MAPS_TO,,<auto>,1758626902480,
597,Morphine,-1,,597,1.00,UNCHECKED,UNREVIEWED,,0,36310914,Morphine,Meas Value,MAPS_TO,,<auto>,1758626902523,
598,Codeine,-1,,598,1.00,UNCHECKED,UNREVIEWED,,0,36310518,Codeine,Meas Value,MAPS_TO,,<auto>,1758626902853,
140,WBC casts [Presence] in Urine sediment by Light microscopy,-1,,140,1.00,UNCHECKED,UNREVIEWED,,0,3043728,WBC casts [Presence] in Urine sediment by Light microscopy,Measurement,MAPS_TO,,<auto>,1758626902890,
1046,Review of systems (procedure),-1,,1046,1.00,UNCHECKED,UNREVIEWED,,0,4187458,Review of systems,Procedure,MAPS_TO,,<auto>,1758626903157,
261,Mental health care (regime/therapy),-1,,261,1.00,UNCHECKED,UNREVIEWED,,0,4305724,Mental health care,Observation,MAPS_TO,,<auto>,1758626903287,
427,Box - unit of product usage (qualifier value),-1,,427,0.64,UNCHECKED,UNREVIEWED,,0,4265453,Age,Meas Value,MAPS_TO,,<auto>,1758626903443,
1214,Administration of vaccine product containing only Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae antigens (procedure),-1,,1214,0.86,UNCHECKED,UNREVIEWED,,0,4096887,"Adverse reaction to diphtheria, pertussis, and tetanus vaccine",Observation,MAPS_TO,,<auto>,1758626903509,
62,Plasmodium falciparum (organism),-1,,62,1.00,UNCHECKED,UNREVIEWED,,0,4107212,Plasmodium falciparum,Observation,MAPS_TO,,<auto>,1758626903706,
